image_name,image_path,true_scene_label,thesis_class,predicted_label,confidence,top5_predictions,semantically_aligned
Places365_val_00025194.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025194.jpg,skyscraper,building,church,0.2835,"[{""rank"": 1, ""label"": ""church"", ""confidence"": 0.2835}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.086}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.0533}, {""rank"": 4, ""label"": ""cinema"", ""confidence"": 0.0455}, {""rank"": 5, ""label"": ""fountain"", ""confidence"": 0.044}]",True
Places365_val_00025344.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025344.jpg,house,building,window screen,0.2431,"[{""rank"": 1, ""label"": ""window screen"", ""confidence"": 0.2431}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.0701}, {""rank"": 3, ""label"": ""rain barrel"", ""confidence"": 0.0585}, {""rank"": 4, ""label"": ""bannister"", ""confidence"": 0.0479}, {""rank"": 5, ""label"": ""patio"", ""confidence"": 0.0459}]",True
Places365_val_00025442.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025442.jpg,skyscraper,building,pier,0.3095,"[{""rank"": 1, ""label"": ""pier"", ""confidence"": 0.3095}, {""rank"": 2, ""label"": ""mosque"", ""confidence"": 0.0753}, {""rank"": 3, ""label"": ""steel arch bridge"", ""confidence"": 0.0748}, {""rank"": 4, ""label"": ""suspension bridge"", ""confidence"": 0.06}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0443}]",True
Places365_val_00025761.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025761.jpg,skyscraper,building,dome,0.1964,"[{""rank"": 1, ""label"": ""dome"", ""confidence"": 0.1964}, {""rank"": 2, ""label"": ""mosque"", ""confidence"": 0.071}, {""rank"": 3, ""label"": ""airship"", ""confidence"": 0.0689}, {""rank"": 4, ""label"": ""umbrella"", ""confidence"": 0.0688}, {""rank"": 5, ""label"": ""planetarium"", ""confidence"": 0.0488}]",True
Places365_val_00025817.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025817.jpg,skyscraper,building,bell cote,0.1296,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.1296}, {""rank"": 2, ""label"": ""mosque"", ""confidence"": 0.1186}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1177}, {""rank"": 4, ""label"": ""flagpole"", ""confidence"": 0.0691}, {""rank"": 5, ""label"": ""pedestal"", ""confidence"": 0.062}]",True
Places365_val_00025965.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025965.jpg,skyscraper,building,bell cote,0.3154,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.3154}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.1472}, {""rank"": 3, ""label"": ""tile roof"", ""confidence"": 0.1135}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0879}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0434}]",True
Places365_val_00026079.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026079.jpg,skyscraper,building,obelisk,0.2878,"[{""rank"": 1, ""label"": ""obelisk"", ""confidence"": 0.2878}, {""rank"": 2, ""label"": ""pier"", ""confidence"": 0.0748}, {""rank"": 3, ""label"": ""water tower"", ""confidence"": 0.0492}, {""rank"": 4, ""label"": ""pole"", ""confidence"": 0.0407}, {""rank"": 5, ""label"": ""steel arch bridge"", ""confidence"": 0.037}]",True
Places365_val_00026140.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026140.jpg,skyscraper,building,bell cote,0.2759,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2759}, {""rank"": 2, ""label"": ""planetarium"", ""confidence"": 0.2425}, {""rank"": 3, ""label"": ""dome"", ""confidence"": 0.1408}, {""rank"": 4, ""label"": ""stupa"", ""confidence"": 0.1116}, {""rank"": 5, ""label"": ""beacon"", ""confidence"": 0.0636}]",True
Places365_val_00026150.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026150.jpg,house,building,thatch,0.2701,"[{""rank"": 1, ""label"": ""thatch"", ""confidence"": 0.2701}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.0801}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.0769}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0599}, {""rank"": 5, ""label"": ""patio"", ""confidence"": 0.0528}]",True
Places365_val_00026313.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026313.jpg,house,building,monastery,0.2624,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.2624}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.1617}, {""rank"": 3, ""label"": ""solar dish"", ""confidence"": 0.0989}, {""rank"": 4, ""label"": ""patio"", ""confidence"": 0.0691}, {""rank"": 5, ""label"": ""boathouse"", ""confidence"": 0.0634}]",True
Places365_val_00026332.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026332.jpg,skyscraper,building,palace,0.5805,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.5805}, {""rank"": 2, ""label"": ""cinema"", ""confidence"": 0.1248}, {""rank"": 3, ""label"": ""library"", ""confidence"": 0.1133}, {""rank"": 4, ""label"": ""bookshop"", ""confidence"": 0.0382}, {""rank"": 5, ""label"": ""tobacco shop"", ""confidence"": 0.0153}]",True
Places365_val_00026891.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026891.jpg,skyscraper,building,canoe,0.1735,"[{""rank"": 1, ""label"": ""canoe"", ""confidence"": 0.1735}, {""rank"": 2, ""label"": ""mobile home"", ""confidence"": 0.114}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.1021}, {""rank"": 4, ""label"": ""boathouse"", ""confidence"": 0.0864}, {""rank"": 5, ""label"": ""cab"", ""confidence"": 0.0162}]",True
Places365_val_00027355.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00027355.jpg,house,building,monastery,0.2685,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.2685}, {""rank"": 2, ""label"": ""bell cote"", ""confidence"": 0.1806}, {""rank"": 3, ""label"": ""thatch"", ""confidence"": 0.0781}, {""rank"": 4, ""label"": ""church"", ""confidence"": 0.0615}, {""rank"": 5, ""label"": ""solar dish"", ""confidence"": 0.0321}]",True
Places365_val_00027554.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00027554.jpg,skyscraper,building,boathouse,0.3134,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.3134}, {""rank"": 2, ""label"": ""dome"", ""confidence"": 0.0938}, {""rank"": 3, ""label"": ""lumbermill"", ""confidence"": 0.0692}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0684}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0663}]",True
Places365_val_00027622.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00027622.jpg,house,building,mobile home,0.3456,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.3456}, {""rank"": 2, ""label"": ""boathouse"", ""confidence"": 0.1868}, {""rank"": 3, ""label"": ""barn"", ""confidence"": 0.0853}, {""rank"": 4, ""label"": ""church"", ""confidence"": 0.0326}, {""rank"": 5, ""label"": ""picket fence"", ""confidence"": 0.0253}]",True
Places365_val_00027625.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00027625.jpg,house,building,monastery,0.3038,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.3038}, {""rank"": 2, ""label"": ""tile roof"", ""confidence"": 0.1702}, {""rank"": 3, ""label"": ""thatch"", ""confidence"": 0.1408}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.1296}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.1084}]",True
Places365_val_00028401.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00028401.jpg,house,building,monastery,0.6493,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.6493}, {""rank"": 2, ""label"": ""castle"", ""confidence"": 0.1038}, {""rank"": 3, ""label"": ""patio"", ""confidence"": 0.047}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.0255}, {""rank"": 5, ""label"": ""palace"", ""confidence"": 0.0178}]",True
Places365_val_00028630.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00028630.jpg,house,building,monastery,0.7725,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.7725}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.1246}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.0493}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0171}, {""rank"": 5, ""label"": ""palace"", ""confidence"": 0.0101}]",True
Places365_val_00028641.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00028641.jpg,house,building,mobile home,0.2924,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.2924}, {""rank"": 2, ""label"": ""window screen"", ""confidence"": 0.2018}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.0463}, {""rank"": 4, ""label"": ""picket fence"", ""confidence"": 0.0454}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0434}]",True
Places365_val_00028719.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00028719.jpg,skyscraper,building,airship,0.1153,"[{""rank"": 1, ""label"": ""airship"", ""confidence"": 0.1153}, {""rank"": 2, ""label"": ""steel arch bridge"", ""confidence"": 0.0797}, {""rank"": 3, ""label"": ""pier"", ""confidence"": 0.0552}, {""rank"": 4, ""label"": ""mosque"", ""confidence"": 0.0462}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.046}]",True
Places365_val_00029152.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00029152.jpg,skyscraper,building,solar dish,0.9076,"[{""rank"": 1, ""label"": ""solar dish"", ""confidence"": 0.9076}, {""rank"": 2, ""label"": ""pier"", ""confidence"": 0.014}, {""rank"": 3, ""label"": ""flagpole"", ""confidence"": 0.0131}, {""rank"": 4, ""label"": ""water tower"", ""confidence"": 0.0087}, {""rank"": 5, ""label"": ""trailer truck"", ""confidence"": 0.0086}]",True
Places365_val_00030163.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030163.jpg,skyscraper,building,steel arch bridge,0.0823,"[{""rank"": 1, ""label"": ""steel arch bridge"", ""confidence"": 0.0823}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.0621}, {""rank"": 3, ""label"": ""planetarium"", ""confidence"": 0.0533}, {""rank"": 4, ""label"": ""fireboat"", ""confidence"": 0.0493}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0415}]",True
Places365_val_00030203.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030203.jpg,skyscraper,building,solar dish,0.304,"[{""rank"": 1, ""label"": ""solar dish"", ""confidence"": 0.304}, {""rank"": 2, ""label"": ""radio telescope"", ""confidence"": 0.1478}, {""rank"": 3, ""label"": ""barn"", ""confidence"": 0.0806}, {""rank"": 4, ""label"": ""church"", ""confidence"": 0.058}, {""rank"": 5, ""label"": ""street sign"", ""confidence"": 0.0435}]",True
Places365_val_00030402.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030402.jpg,house,building,monastery,0.2931,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.2931}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.0938}, {""rank"": 3, ""label"": ""prison"", ""confidence"": 0.0839}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0759}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.0717}]",True
Places365_val_00030445.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030445.jpg,house,building,thatch,0.1228,"[{""rank"": 1, ""label"": ""thatch"", ""confidence"": 0.1228}, {""rank"": 2, ""label"": ""boathouse"", ""confidence"": 0.1219}, {""rank"": 3, ""label"": ""monastery"", ""confidence"": 0.0972}, {""rank"": 4, ""label"": ""church"", ""confidence"": 0.0746}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0657}]",True
Places365_val_00030447.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030447.jpg,skyscraper,building,pedestal,0.0743,"[{""rank"": 1, ""label"": ""pedestal"", ""confidence"": 0.0743}, {""rank"": 2, ""label"": ""pier"", ""confidence"": 0.0639}, {""rank"": 3, ""label"": ""airship"", ""confidence"": 0.0565}, {""rank"": 4, ""label"": ""solar dish"", ""confidence"": 0.0414}, {""rank"": 5, ""label"": ""cinema"", ""confidence"": 0.0371}]",True
Places365_val_00030531.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030531.jpg,house,building,prison,0.4098,"[{""rank"": 1, ""label"": ""prison"", ""confidence"": 0.4098}, {""rank"": 2, ""label"": ""vault"", ""confidence"": 0.1457}, {""rank"": 3, ""label"": ""patio"", ""confidence"": 0.0711}, {""rank"": 4, ""label"": ""monastery"", ""confidence"": 0.056}, {""rank"": 5, ""label"": ""thatch"", ""confidence"": 0.0341}]",True
Places365_val_00030551.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030551.jpg,house,building,bell cote,0.2516,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2516}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.1843}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.1237}, {""rank"": 4, ""label"": ""thatch"", ""confidence"": 0.1227}, {""rank"": 5, ""label"": ""boathouse"", ""confidence"": 0.0561}]",True
Places365_val_00030560.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030560.jpg,skyscraper,building,obelisk,0.2806,"[{""rank"": 1, ""label"": ""obelisk"", ""confidence"": 0.2806}, {""rank"": 2, ""label"": ""missile"", ""confidence"": 0.0748}, {""rank"": 3, ""label"": ""crane"", ""confidence"": 0.0594}, {""rank"": 4, ""label"": ""pole"", ""confidence"": 0.0503}, {""rank"": 5, ""label"": ""traffic light"", ""confidence"": 0.0423}]",True
Places365_val_00030622.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030622.jpg,skyscraper,building,bell cote,0.2796,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2796}, {""rank"": 2, ""label"": ""mosque"", ""confidence"": 0.0869}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0452}, {""rank"": 4, ""label"": ""patio"", ""confidence"": 0.0363}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0248}]",True
Places365_val_00030914.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030914.jpg,house,building,patio,0.3639,"[{""rank"": 1, ""label"": ""patio"", ""confidence"": 0.3639}, {""rank"": 2, ""label"": ""mobile home"", ""confidence"": 0.0676}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.0441}, {""rank"": 4, ""label"": ""pot"", ""confidence"": 0.0409}, {""rank"": 5, ""label"": ""thatch"", ""confidence"": 0.0299}]",True
Places365_val_00031247.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031247.jpg,house,building,boathouse,0.6589,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.6589}, {""rank"": 2, ""label"": ""barn"", ""confidence"": 0.0994}, {""rank"": 3, ""label"": ""birdhouse"", ""confidence"": 0.067}, {""rank"": 4, ""label"": ""thatch"", ""confidence"": 0.0201}, {""rank"": 5, ""label"": ""mobile home"", ""confidence"": 0.0197}]",True
Places365_val_00031567.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031567.jpg,house,building,flagpole,0.2229,"[{""rank"": 1, ""label"": ""flagpole"", ""confidence"": 0.2229}, {""rank"": 2, ""label"": ""solar dish"", ""confidence"": 0.1121}, {""rank"": 3, ""label"": ""tile roof"", ""confidence"": 0.1049}, {""rank"": 4, ""label"": ""cinema"", ""confidence"": 0.0789}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0712}]",True
Places365_val_00031691.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031691.jpg,house,building,cinema,0.2338,"[{""rank"": 1, ""label"": ""cinema"", ""confidence"": 0.2338}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.0887}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0795}, {""rank"": 4, ""label"": ""boathouse"", ""confidence"": 0.0677}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0542}]",True
Places365_val_00031832.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031832.jpg,house,building,boathouse,0.85,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.85}, {""rank"": 2, ""label"": ""restaurant"", ""confidence"": 0.0167}, {""rank"": 3, ""label"": ""beacon"", ""confidence"": 0.016}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0113}, {""rank"": 5, ""label"": ""solar dish"", ""confidence"": 0.0054}]",True
Places365_val_00032297.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032297.jpg,house,building,palace,0.6714,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.6714}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.2101}, {""rank"": 3, ""label"": ""library"", ""confidence"": 0.0193}, {""rank"": 4, ""label"": ""flagpole"", ""confidence"": 0.0101}, {""rank"": 5, ""label"": ""maypole"", ""confidence"": 0.0068}]",True
Places365_val_00032473.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032473.jpg,skyscraper,building,maze,0.0783,"[{""rank"": 1, ""label"": ""maze"", ""confidence"": 0.0783}, {""rank"": 2, ""label"": ""flagpole"", ""confidence"": 0.0462}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.0429}, {""rank"": 4, ""label"": ""obelisk"", ""confidence"": 0.029}, {""rank"": 5, ""label"": ""seashore"", ""confidence"": 0.0247}]",True
Places365_val_00032524.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032524.jpg,house,building,boathouse,0.3596,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.3596}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.132}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.1006}, {""rank"": 4, ""label"": ""mobile home"", ""confidence"": 0.0899}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0686}]",True
Places365_val_00032725.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032725.jpg,house,building,lakeside,0.178,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.178}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.147}, {""rank"": 3, ""label"": ""monastery"", ""confidence"": 0.0483}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0419}, {""rank"": 5, ""label"": ""picket fence"", ""confidence"": 0.0406}]",True
Places365_val_00032794.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032794.jpg,skyscraper,building,dam,0.4646,"[{""rank"": 1, ""label"": ""dam"", ""confidence"": 0.4646}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.1505}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1323}, {""rank"": 4, ""label"": ""patio"", ""confidence"": 0.0225}, {""rank"": 5, ""label"": ""pier"", ""confidence"": 0.0196}]",True
Places365_val_00032906.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032906.jpg,skyscraper,building,boathouse,0.0621,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.0621}, {""rank"": 2, ""label"": ""flagpole"", ""confidence"": 0.0605}, {""rank"": 3, ""label"": ""cinema"", ""confidence"": 0.06}, {""rank"": 4, ""label"": ""prison"", ""confidence"": 0.05}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0432}]",True
Places365_val_00033184.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033184.jpg,house,building,palace,0.227,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.227}, {""rank"": 2, ""label"": ""triumphal arch"", ""confidence"": 0.1078}, {""rank"": 3, ""label"": ""dome"", ""confidence"": 0.0991}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.0866}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.084}]",True
Places365_val_00033344.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033344.jpg,house,building,mobile home,0.4913,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.4913}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.1064}, {""rank"": 3, ""label"": ""thatch"", ""confidence"": 0.0965}, {""rank"": 4, ""label"": ""yurt"", ""confidence"": 0.0756}, {""rank"": 5, ""label"": ""boathouse"", ""confidence"": 0.0619}]",True
Places365_val_00033564.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033564.jpg,skyscraper,building,space shuttle,0.1954,"[{""rank"": 1, ""label"": ""space shuttle"", ""confidence"": 0.1954}, {""rank"": 2, ""label"": ""solar dish"", ""confidence"": 0.1655}, {""rank"": 3, ""label"": ""beacon"", ""confidence"": 0.0875}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0697}, {""rank"": 5, ""label"": ""barn"", ""confidence"": 0.0492}]",True
Places365_val_00033661.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033661.jpg,skyscraper,building,bell cote,0.2913,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2913}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.1814}, {""rank"": 3, ""label"": ""restaurant"", ""confidence"": 0.1115}, {""rank"": 4, ""label"": ""monastery"", ""confidence"": 0.0588}, {""rank"": 5, ""label"": ""carousel"", ""confidence"": 0.0461}]",True
Places365_val_00033793.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033793.jpg,house,building,worm fence,0.1745,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.1745}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.1402}, {""rank"": 3, ""label"": ""castle"", ""confidence"": 0.1088}, {""rank"": 4, ""label"": ""church"", ""confidence"": 0.0945}, {""rank"": 5, ""label"": ""boathouse"", ""confidence"": 0.0385}]",True
Places365_val_00033912.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033912.jpg,house,building,mobile home,0.2892,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.2892}, {""rank"": 2, ""label"": ""barn"", ""confidence"": 0.2349}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.1841}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0831}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0384}]",True
Places365_val_00033978.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033978.jpg,house,building,patio,0.1551,"[{""rank"": 1, ""label"": ""patio"", ""confidence"": 0.1551}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.1435}, {""rank"": 3, ""label"": ""monastery"", ""confidence"": 0.073}, {""rank"": 4, ""label"": ""mobile home"", ""confidence"": 0.0531}, {""rank"": 5, ""label"": ""window screen"", ""confidence"": 0.0443}]",True
Places365_val_00034188.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034188.jpg,house,building,palace,0.2588,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.2588}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.1072}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0664}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0603}, {""rank"": 5, ""label"": ""golf ball"", ""confidence"": 0.0574}]",True
Places365_val_00034412.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034412.jpg,skyscraper,building,pier,0.1961,"[{""rank"": 1, ""label"": ""pier"", ""confidence"": 0.1961}, {""rank"": 2, ""label"": ""drilling platform"", ""confidence"": 0.1509}, {""rank"": 3, ""label"": ""castle"", ""confidence"": 0.1115}, {""rank"": 4, ""label"": ""steel arch bridge"", ""confidence"": 0.1005}, {""rank"": 5, ""label"": ""palace"", ""confidence"": 0.0529}]",True
Places365_val_00034514.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034514.jpg,house,building,fountain,0.0831,"[{""rank"": 1, ""label"": ""fountain"", ""confidence"": 0.0831}, {""rank"": 2, ""label"": ""bannister"", ""confidence"": 0.0553}, {""rank"": 3, ""label"": ""library"", ""confidence"": 0.055}, {""rank"": 4, ""label"": ""boathouse"", ""confidence"": 0.0469}, {""rank"": 5, ""label"": ""turnstile"", ""confidence"": 0.0421}]",True
Places365_val_00034543.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034543.jpg,house,building,palace,0.4767,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.4767}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.0775}, {""rank"": 3, ""label"": ""picket fence"", ""confidence"": 0.075}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.0514}, {""rank"": 5, ""label"": ""dome"", ""confidence"": 0.0317}]",True
Places365_val_00034552.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034552.jpg,skyscraper,building,monastery,0.438,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.438}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.0767}, {""rank"": 3, ""label"": ""alp"", ""confidence"": 0.0618}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.057}, {""rank"": 5, ""label"": ""valley"", ""confidence"": 0.0529}]",True
Places365_val_00034958.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034958.jpg,house,building,mobile home,0.7565,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.7565}, {""rank"": 2, ""label"": ""boathouse"", ""confidence"": 0.0556}, {""rank"": 3, ""label"": ""solar dish"", ""confidence"": 0.0476}, {""rank"": 4, ""label"": ""thatch"", ""confidence"": 0.0294}, {""rank"": 5, ""label"": ""worm fence"", ""confidence"": 0.0256}]",True
Places365_val_00035301.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00035301.jpg,house,building,boathouse,0.7113,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.7113}, {""rank"": 2, ""label"": ""barn"", ""confidence"": 0.1143}, {""rank"": 3, ""label"": ""worm fence"", ""confidence"": 0.0672}, {""rank"": 4, ""label"": ""lumbermill"", ""confidence"": 0.0568}, {""rank"": 5, ""label"": ""mobile home"", ""confidence"": 0.0206}]",True
