image_name,image_path,true_scene_label,thesis_class,predicted_label,confidence,top5_predictions,semantically_aligned
Places365_val_00021985.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00021985.jpg,rainforest,forest,buckeye,0.1629,"[{""rank"": 1, ""label"": ""buckeye"", ""confidence"": 0.1629}, {""rank"": 2, ""label"": ""eft"", ""confidence"": 0.0547}, {""rank"": 3, ""label"": ""stinkhorn"", ""confidence"": 0.0317}, {""rank"": 4, ""label"": ""cock"", ""confidence"": 0.0303}, {""rank"": 5, ""label"": ""coral fungus"", ""confidence"": 0.0298}]",False
Places365_val_00023221.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00023221.jpg,rainforest,forest,rapeseed,0.3013,"[{""rank"": 1, ""label"": ""rapeseed"", ""confidence"": 0.3013}, {""rank"": 2, ""label"": ""sulphur butterfly"", ""confidence"": 0.244}, {""rank"": 3, ""label"": ""bee"", ""confidence"": 0.0759}, {""rank"": 4, ""label"": ""yellow lady's slipper"", ""confidence"": 0.0452}, {""rank"": 5, ""label"": ""cabbage butterfly"", ""confidence"": 0.0447}]",False
Places365_val_00024624.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00024624.jpg,rainforest,forest,lawn mower,0.1518,"[{""rank"": 1, ""label"": ""lawn mower"", ""confidence"": 0.1518}, {""rank"": 2, ""label"": ""croquet ball"", ""confidence"": 0.148}, {""rank"": 3, ""label"": ""tricycle"", ""confidence"": 0.0374}, {""rank"": 4, ""label"": ""pay-phone"", ""confidence"": 0.0343}, {""rank"": 5, ""label"": ""barrow"", ""confidence"": 0.026}]",False
Places365_val_00025352.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025352.jpg,rainforest,forest,great grey owl,0.4853,"[{""rank"": 1, ""label"": ""great grey owl"", ""confidence"": 0.4853}, {""rank"": 2, ""label"": ""ringlet"", ""confidence"": 0.1593}, {""rank"": 3, ""label"": ""lycaenid"", ""confidence"": 0.1281}, {""rank"": 4, ""label"": ""indri"", ""confidence"": 0.0804}, {""rank"": 5, ""label"": ""admiral"", ""confidence"": 0.0158}]",False
Places365_val_00026137.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026137.jpg,rainforest,forest,giant panda,0.1095,"[{""rank"": 1, ""label"": ""giant panda"", ""confidence"": 0.1095}, {""rank"": 2, ""label"": ""sloth bear"", ""confidence"": 0.0807}, {""rank"": 3, ""label"": ""lesser panda"", ""confidence"": 0.0538}, {""rank"": 4, ""label"": ""mongoose"", ""confidence"": 0.0419}, {""rank"": 5, ""label"": ""Komodo dragon"", ""confidence"": 0.0403}]",False
Places365_val_00027671.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00027671.jpg,rainforest,forest,worm fence,0.1514,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.1514}, {""rank"": 2, ""label"": ""mountain tent"", ""confidence"": 0.0399}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.0354}, {""rank"": 4, ""label"": ""apiary"", ""confidence"": 0.0298}, {""rank"": 5, ""label"": ""mountain bike"", ""confidence"": 0.0269}]",False
Places365_val_00029722.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00029722.jpg,rainforest,forest,little blue heron,0.6465,"[{""rank"": 1, ""label"": ""little blue heron"", ""confidence"": 0.6465}, {""rank"": 2, ""label"": ""black stork"", ""confidence"": 0.131}, {""rank"": 3, ""label"": ""bittern"", ""confidence"": 0.0672}, {""rank"": 4, ""label"": ""white stork"", ""confidence"": 0.0456}, {""rank"": 5, ""label"": ""bustard"", ""confidence"": 0.0294}]",False
Places365_val_00029822.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00029822.jpg,rainforest,forest,suspension bridge,0.0906,"[{""rank"": 1, ""label"": ""suspension bridge"", ""confidence"": 0.0906}, {""rank"": 2, ""label"": ""bow"", ""confidence"": 0.0685}, {""rank"": 3, ""label"": ""harp"", ""confidence"": 0.0501}, {""rank"": 4, ""label"": ""cloak"", ""confidence"": 0.0498}, {""rank"": 5, ""label"": ""fountain"", ""confidence"": 0.046}]",False
Places365_val_00029966.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00029966.jpg,rainforest,forest,greenhouse,0.724,"[{""rank"": 1, ""label"": ""greenhouse"", ""confidence"": 0.724}, {""rank"": 2, ""label"": ""steel arch bridge"", ""confidence"": 0.2123}, {""rank"": 3, ""label"": ""suspension bridge"", ""confidence"": 0.0119}, {""rank"": 4, ""label"": ""pier"", ""confidence"": 0.0097}, {""rank"": 5, ""label"": ""planetarium"", ""confidence"": 0.0032}]",False
Places365_val_00031689.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031689.jpg,rainforest,forest,common newt,0.0501,"[{""rank"": 1, ""label"": ""common newt"", ""confidence"": 0.0501}, {""rank"": 2, ""label"": ""eft"", ""confidence"": 0.0428}, {""rank"": 3, ""label"": ""bittern"", ""confidence"": 0.0292}, {""rank"": 4, ""label"": ""African chameleon"", ""confidence"": 0.0249}, {""rank"": 5, ""label"": ""spider web"", ""confidence"": 0.0236}]",False
Places365_val_00031838.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031838.jpg,rainforest,forest,wallaby,0.3181,"[{""rank"": 1, ""label"": ""wallaby"", ""confidence"": 0.3181}, {""rank"": 2, ""label"": ""dingo"", ""confidence"": 0.2643}, {""rank"": 3, ""label"": ""red fox"", ""confidence"": 0.0907}, {""rank"": 4, ""label"": ""red wolf"", ""confidence"": 0.0781}, {""rank"": 5, ""label"": ""dhole"", ""confidence"": 0.0511}]",False
Places365_val_00033009.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033009.jpg,rainforest,forest,tench,0.0882,"[{""rank"": 1, ""label"": ""tench"", ""confidence"": 0.0882}, {""rank"": 2, ""label"": ""barracouta"", ""confidence"": 0.0733}, {""rank"": 3, ""label"": ""greenhouse"", ""confidence"": 0.0438}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.033}, {""rank"": 5, ""label"": ""cloak"", ""confidence"": 0.0264}]",False
Places365_val_00033147.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033147.jpg,rainforest,forest,suspension bridge,0.1128,"[{""rank"": 1, ""label"": ""suspension bridge"", ""confidence"": 0.1128}, {""rank"": 2, ""label"": ""radio telescope"", ""confidence"": 0.093}, {""rank"": 3, ""label"": ""viaduct"", ""confidence"": 0.087}, {""rank"": 4, ""label"": ""steel arch bridge"", ""confidence"": 0.0748}, {""rank"": 5, ""label"": ""promontory"", ""confidence"": 0.0569}]",False
Places365_val_00034563.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034563.jpg,rainforest,forest,jackfruit,0.2779,"[{""rank"": 1, ""label"": ""jackfruit"", ""confidence"": 0.2779}, {""rank"": 2, ""label"": ""mountain bike"", ""confidence"": 0.1298}, {""rank"": 3, ""label"": ""unicycle"", ""confidence"": 0.0815}, {""rank"": 4, ""label"": ""sarong"", ""confidence"": 0.0362}, {""rank"": 5, ""label"": ""tench"", ""confidence"": 0.0323}]",False
Places365_val_00034824.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034824.jpg,rainforest,forest,ruffed grouse,0.2177,"[{""rank"": 1, ""label"": ""ruffed grouse"", ""confidence"": 0.2177}, {""rank"": 2, ""label"": ""echidna"", ""confidence"": 0.128}, {""rank"": 3, ""label"": ""cardoon"", ""confidence"": 0.1086}, {""rank"": 4, ""label"": ""sea urchin"", ""confidence"": 0.0679}, {""rank"": 5, ""label"": ""porcupine"", ""confidence"": 0.0491}]",False
Places365_val_00034875.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034875.jpg,rainforest,forest,gorilla,0.4161,"[{""rank"": 1, ""label"": ""gorilla"", ""confidence"": 0.4161}, {""rank"": 2, ""label"": ""American black bear"", ""confidence"": 0.1403}, {""rank"": 3, ""label"": ""wild boar"", ""confidence"": 0.0435}, {""rank"": 4, ""label"": ""chimpanzee"", ""confidence"": 0.0296}, {""rank"": 5, ""label"": ""siamang"", ""confidence"": 0.0295}]",False
Places365_val_00035055.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00035055.jpg,rainforest,forest,suspension bridge,0.7855,"[{""rank"": 1, ""label"": ""suspension bridge"", ""confidence"": 0.7855}, {""rank"": 2, ""label"": ""worm fence"", ""confidence"": 0.1062}, {""rank"": 3, ""label"": ""greenhouse"", ""confidence"": 0.0216}, {""rank"": 4, ""label"": ""steel arch bridge"", ""confidence"": 0.0066}, {""rank"": 5, ""label"": ""chainlink fence"", ""confidence"": 0.0058}]",False
Places365_val_00001916.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001916.jpg,mountain,glacier,worm fence,0.2033,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.2033}, {""rank"": 2, ""label"": ""dam"", ""confidence"": 0.1486}, {""rank"": 3, ""label"": ""patio"", ""confidence"": 0.1039}, {""rank"": 4, ""label"": ""planetarium"", ""confidence"": 0.0643}, {""rank"": 5, ""label"": ""pier"", ""confidence"": 0.0328}]",False
Places365_val_00006321.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00006321.jpg,mountain,glacier,lakeside,0.6857,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.6857}, {""rank"": 2, ""label"": ""sandbar"", ""confidence"": 0.0695}, {""rank"": 3, ""label"": ""canoe"", ""confidence"": 0.0685}, {""rank"": 4, ""label"": ""paddle"", ""confidence"": 0.0326}, {""rank"": 5, ""label"": ""promontory"", ""confidence"": 0.0243}]",False
Places365_val_00007187.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00007187.jpg,mountain,glacier,lakeside,0.3092,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.3092}, {""rank"": 2, ""label"": ""canoe"", ""confidence"": 0.1617}, {""rank"": 3, ""label"": ""paddle"", ""confidence"": 0.0725}, {""rank"": 4, ""label"": ""gar"", ""confidence"": 0.0683}, {""rank"": 5, ""label"": ""sturgeon"", ""confidence"": 0.062}]",False
Places365_val_00009401.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00009401.jpg,mountain,glacier,worm fence,0.1619,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.1619}, {""rank"": 2, ""label"": ""boathouse"", ""confidence"": 0.1244}, {""rank"": 3, ""label"": ""dam"", ""confidence"": 0.1135}, {""rank"": 4, ""label"": ""suspension bridge"", ""confidence"": 0.0438}, {""rank"": 5, ""label"": ""viaduct"", ""confidence"": 0.0426}]",False
Places365_val_00009847.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00009847.jpg,glacier,glacier,maze,0.5765,"[{""rank"": 1, ""label"": ""maze"", ""confidence"": 0.5765}, {""rank"": 2, ""label"": ""park bench"", ""confidence"": 0.0945}, {""rank"": 3, ""label"": ""sundial"", ""confidence"": 0.0752}, {""rank"": 4, ""label"": ""canoe"", ""confidence"": 0.0667}, {""rank"": 5, ""label"": ""worm fence"", ""confidence"": 0.0504}]",False
Places365_val_00010545.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00010545.jpg,mountain,glacier,monastery,0.5743,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.5743}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.3698}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.0216}, {""rank"": 4, ""label"": ""vault"", ""confidence"": 0.0061}, {""rank"": 5, ""label"": ""castle"", ""confidence"": 0.0058}]",False
Places365_val_00010905.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00010905.jpg,mountain,glacier,speedboat,0.2993,"[{""rank"": 1, ""label"": ""speedboat"", ""confidence"": 0.2993}, {""rank"": 2, ""label"": ""dam"", ""confidence"": 0.2588}, {""rank"": 3, ""label"": ""geyser"", ""confidence"": 0.1291}, {""rank"": 4, ""label"": ""amphibian"", ""confidence"": 0.1123}, {""rank"": 5, ""label"": ""snowplow"", ""confidence"": 0.0617}]",False
Places365_val_00013692.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00013692.jpg,glacier,glacier,snowmobile,0.2752,"[{""rank"": 1, ""label"": ""snowmobile"", ""confidence"": 0.2752}, {""rank"": 2, ""label"": ""minibus"", ""confidence"": 0.1182}, {""rank"": 3, ""label"": ""minivan"", ""confidence"": 0.1008}, {""rank"": 4, ""label"": ""moving van"", ""confidence"": 0.0765}, {""rank"": 5, ""label"": ""recreational vehicle"", ""confidence"": 0.0666}]",False
Places365_val_00015710.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00015710.jpg,mountain,glacier,sandbar,0.8866,"[{""rank"": 1, ""label"": ""sandbar"", ""confidence"": 0.8866}, {""rank"": 2, ""label"": ""seashore"", ""confidence"": 0.0854}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.0137}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0062}, {""rank"": 5, ""label"": ""speedboat"", ""confidence"": 0.0017}]",False
Places365_val_00016581.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00016581.jpg,glacier,glacier,stingray,0.1585,"[{""rank"": 1, ""label"": ""stingray"", ""confidence"": 0.1585}, {""rank"": 2, ""label"": ""hippopotamus"", ""confidence"": 0.1056}, {""rank"": 3, ""label"": ""sandbar"", ""confidence"": 0.086}, {""rank"": 4, ""label"": ""gar"", ""confidence"": 0.0769}, {""rank"": 5, ""label"": ""electric ray"", ""confidence"": 0.0712}]",False
Places365_val_00017458.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00017458.jpg,glacier,glacier,lakeside,0.1203,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.1203}, {""rank"": 2, ""label"": ""catamaran"", ""confidence"": 0.1129}, {""rank"": 3, ""label"": ""amphibian"", ""confidence"": 0.1105}, {""rank"": 4, ""label"": ""speedboat"", ""confidence"": 0.0957}, {""rank"": 5, ""label"": ""canoe"", ""confidence"": 0.0638}]",False
Places365_val_00019160.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00019160.jpg,glacier,glacier,paddle,0.497,"[{""rank"": 1, ""label"": ""paddle"", ""confidence"": 0.497}, {""rank"": 2, ""label"": ""canoe"", ""confidence"": 0.4505}, {""rank"": 3, ""label"": ""yawl"", ""confidence"": 0.0476}, {""rank"": 4, ""label"": ""killer whale"", ""confidence"": 0.001}, {""rank"": 5, ""label"": ""trimaran"", ""confidence"": 0.0008}]",False
Places365_val_00021383.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00021383.jpg,glacier,glacier,king penguin,0.6456,"[{""rank"": 1, ""label"": ""king penguin"", ""confidence"": 0.6456}, {""rank"": 2, ""label"": ""killer whale"", ""confidence"": 0.0822}, {""rank"": 3, ""label"": ""bighorn"", ""confidence"": 0.0572}, {""rank"": 4, ""label"": ""African hunting dog"", ""confidence"": 0.031}, {""rank"": 5, ""label"": ""ibex"", ""confidence"": 0.0217}]",False
Places365_val_00024688.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00024688.jpg,mountain,glacier,spider web,0.2457,"[{""rank"": 1, ""label"": ""spider web"", ""confidence"": 0.2457}, {""rank"": 2, ""label"": ""airship"", ""confidence"": 0.1161}, {""rank"": 3, ""label"": ""solar dish"", ""confidence"": 0.1088}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0566}, {""rank"": 5, ""label"": ""barn spider"", ""confidence"": 0.0237}]",False
Places365_val_00025861.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025861.jpg,mountain,glacier,ibex,0.1862,"[{""rank"": 1, ""label"": ""ibex"", ""confidence"": 0.1862}, {""rank"": 2, ""label"": ""bighorn"", ""confidence"": 0.1707}, {""rank"": 3, ""label"": ""zebra"", ""confidence"": 0.1169}, {""rank"": 4, ""label"": ""mountain bike"", ""confidence"": 0.1046}, {""rank"": 5, ""label"": ""warthog"", ""confidence"": 0.0632}]",False
Places365_val_00029137.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00029137.jpg,glacier,glacier,lakeside,0.594,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.594}, {""rank"": 2, ""label"": ""sandbar"", ""confidence"": 0.0393}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.0345}, {""rank"": 4, ""label"": ""seashore"", ""confidence"": 0.0319}, {""rank"": 5, ""label"": ""American coot"", ""confidence"": 0.0271}]",False
Places365_val_00031808.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031808.jpg,glacier,glacier,leatherback turtle,0.2871,"[{""rank"": 1, ""label"": ""leatherback turtle"", ""confidence"": 0.2871}, {""rank"": 2, ""label"": ""sea lion"", ""confidence"": 0.2467}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.0701}, {""rank"": 4, ""label"": ""otter"", ""confidence"": 0.0573}, {""rank"": 5, ""label"": ""killer whale"", ""confidence"": 0.0513}]",False
Places365_val_00033178.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033178.jpg,mountain,glacier,moving van,0.442,"[{""rank"": 1, ""label"": ""moving van"", ""confidence"": 0.442}, {""rank"": 2, ""label"": ""trailer truck"", ""confidence"": 0.2864}, {""rank"": 3, ""label"": ""recreational vehicle"", ""confidence"": 0.0948}, {""rank"": 4, ""label"": ""minibus"", ""confidence"": 0.0852}, {""rank"": 5, ""label"": ""passenger car"", ""confidence"": 0.0149}]",False
Places365_val_00034029.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034029.jpg,mountain,glacier,cliff dwelling,0.8515,"[{""rank"": 1, ""label"": ""cliff dwelling"", ""confidence"": 0.8515}, {""rank"": 2, ""label"": ""triceratops"", ""confidence"": 0.0204}, {""rank"": 3, ""label"": ""tank"", ""confidence"": 0.0104}, {""rank"": 4, ""label"": ""vault"", ""confidence"": 0.0102}, {""rank"": 5, ""label"": ""Gila monster"", ""confidence"": 0.0102}]",False
Places365_val_00034734.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034734.jpg,glacier,glacier,grey whale,0.2746,"[{""rank"": 1, ""label"": ""grey whale"", ""confidence"": 0.2746}, {""rank"": 2, ""label"": ""sturgeon"", ""confidence"": 0.1199}, {""rank"": 3, ""label"": ""American alligator"", ""confidence"": 0.0688}, {""rank"": 4, ""label"": ""leatherback turtle"", ""confidence"": 0.0415}, {""rank"": 5, ""label"": ""great white shark"", ""confidence"": 0.0299}]",False
Places365_val_00000046.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000046.jpg,street,street,parachute,0.3629,"[{""rank"": 1, ""label"": ""parachute"", ""confidence"": 0.3629}, {""rank"": 2, ""label"": ""balloon"", ""confidence"": 0.184}, {""rank"": 3, ""label"": ""unicycle"", ""confidence"": 0.0798}, {""rank"": 4, ""label"": ""bubble"", ""confidence"": 0.0335}, {""rank"": 5, ""label"": ""flagpole"", ""confidence"": 0.0312}]",False
Places365_val_00000150.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000150.jpg,street,street,street sign,0.1901,"[{""rank"": 1, ""label"": ""street sign"", ""confidence"": 0.1901}, {""rank"": 2, ""label"": ""grocery store"", ""confidence"": 0.1322}, {""rank"": 3, ""label"": ""tobacco shop"", ""confidence"": 0.0984}, {""rank"": 4, ""label"": ""bookshop"", ""confidence"": 0.0709}, {""rank"": 5, ""label"": ""restaurant"", ""confidence"": 0.0563}]",False
Places365_val_00000464.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000464.jpg,street,street,lakeside,0.0651,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.0651}, {""rank"": 2, ""label"": ""mobile home"", ""confidence"": 0.0412}, {""rank"": 3, ""label"": ""parking meter"", ""confidence"": 0.04}, {""rank"": 4, ""label"": ""golfcart"", ""confidence"": 0.0322}, {""rank"": 5, ""label"": ""traffic light"", ""confidence"": 0.0287}]",False
Places365_val_00001160.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001160.jpg,street,street,prison,0.606,"[{""rank"": 1, ""label"": ""prison"", ""confidence"": 0.606}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.1005}, {""rank"": 3, ""label"": ""obelisk"", ""confidence"": 0.0466}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0288}, {""rank"": 5, ""label"": ""dome"", ""confidence"": 0.0232}]",False
Places365_val_00001259.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001259.jpg,street,street,maze,0.0715,"[{""rank"": 1, ""label"": ""maze"", ""confidence"": 0.0715}, {""rank"": 2, ""label"": ""Leonberg"", ""confidence"": 0.0709}, {""rank"": 3, ""label"": ""Saint Bernard"", ""confidence"": 0.0624}, {""rank"": 4, ""label"": ""pretzel"", ""confidence"": 0.031}, {""rank"": 5, ""label"": ""chow"", ""confidence"": 0.0296}]",False
Places365_val_00001348.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001348.jpg,street,street,swing,0.2706,"[{""rank"": 1, ""label"": ""swing"", ""confidence"": 0.2706}, {""rank"": 2, ""label"": ""pole"", ""confidence"": 0.0688}, {""rank"": 3, ""label"": ""traffic light"", ""confidence"": 0.0538}, {""rank"": 4, ""label"": ""parking meter"", ""confidence"": 0.0511}, {""rank"": 5, ""label"": ""water tower"", ""confidence"": 0.0491}]",False
Places365_val_00002183.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00002183.jpg,street,street,lakeside,0.2507,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.2507}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.0984}, {""rank"": 3, ""label"": ""dock"", ""confidence"": 0.0726}, {""rank"": 4, ""label"": ""boathouse"", ""confidence"": 0.0478}, {""rank"": 5, ""label"": ""bannister"", ""confidence"": 0.0355}]",False
Places365_val_00004174.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00004174.jpg,street,street,solar dish,0.0931,"[{""rank"": 1, ""label"": ""solar dish"", ""confidence"": 0.0931}, {""rank"": 2, ""label"": ""alp"", ""confidence"": 0.0525}, {""rank"": 3, ""label"": ""hoopskirt"", ""confidence"": 0.0522}, {""rank"": 4, ""label"": ""bullet train"", ""confidence"": 0.0332}, {""rank"": 5, ""label"": ""stupa"", ""confidence"": 0.0301}]",False
Places365_val_00004605.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00004605.jpg,street,street,library,0.2469,"[{""rank"": 1, ""label"": ""library"", ""confidence"": 0.2469}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.2087}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1609}, {""rank"": 4, ""label"": ""cinema"", ""confidence"": 0.0824}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0446}]",False
Places365_val_00005467.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00005467.jpg,street,street,shopping cart,0.0847,"[{""rank"": 1, ""label"": ""shopping cart"", ""confidence"": 0.0847}, {""rank"": 2, ""label"": ""tricycle"", ""confidence"": 0.0595}, {""rank"": 3, ""label"": ""crutch"", ""confidence"": 0.0493}, {""rank"": 4, ""label"": ""ashcan"", ""confidence"": 0.0427}, {""rank"": 5, ""label"": ""umbrella"", ""confidence"": 0.0398}]",False
Places365_val_00005573.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00005573.jpg,street,street,bell cote,0.2505,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2505}, {""rank"": 2, ""label"": ""triumphal arch"", ""confidence"": 0.2083}, {""rank"": 3, ""label"": ""pedestal"", ""confidence"": 0.1487}, {""rank"": 4, ""label"": ""obelisk"", ""confidence"": 0.034}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0288}]",False
Places365_val_00005993.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00005993.jpg,street,street,park bench,0.379,"[{""rank"": 1, ""label"": ""park bench"", ""confidence"": 0.379}, {""rank"": 2, ""label"": ""maillot tank suit"", ""confidence"": 0.063}, {""rank"": 3, ""label"": ""rain barrel"", ""confidence"": 0.056}, {""rank"": 4, ""label"": ""stretcher"", ""confidence"": 0.0512}, {""rank"": 5, ""label"": ""folding chair"", ""confidence"": 0.0276}]",False
Places365_val_00006082.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00006082.jpg,street,street,bow,0.2419,"[{""rank"": 1, ""label"": ""bow"", ""confidence"": 0.2419}, {""rank"": 2, ""label"": ""ski"", ""confidence"": 0.0804}, {""rank"": 3, ""label"": ""broom"", ""confidence"": 0.0643}, {""rank"": 4, ""label"": ""swing"", ""confidence"": 0.062}, {""rank"": 5, ""label"": ""crutch"", ""confidence"": 0.0469}]",False
Places365_val_00007938.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00007938.jpg,street,street,Model T,0.3306,"[{""rank"": 1, ""label"": ""Model T"", ""confidence"": 0.3306}, {""rank"": 2, ""label"": ""motor scooter"", ""confidence"": 0.2807}, {""rank"": 3, ""label"": ""grille"", ""confidence"": 0.0523}, {""rank"": 4, ""label"": ""pickup"", ""confidence"": 0.0434}, {""rank"": 5, ""label"": ""convertible"", ""confidence"": 0.0393}]",False
Places365_val_00009130.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00009130.jpg,street,street,pickelhaube,0.2475,"[{""rank"": 1, ""label"": ""pickelhaube"", ""confidence"": 0.2475}, {""rank"": 2, ""label"": ""military uniform"", ""confidence"": 0.2275}, {""rank"": 3, ""label"": ""crutch"", ""confidence"": 0.2161}, {""rank"": 4, ""label"": ""umbrella"", ""confidence"": 0.0476}, {""rank"": 5, ""label"": ""fur coat"", ""confidence"": 0.0363}]",False
Places365_val_00009306.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00009306.jpg,street,street,monastery,0.2352,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.2352}, {""rank"": 2, ""label"": ""prison"", ""confidence"": 0.1834}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1122}, {""rank"": 4, ""label"": ""vault"", ""confidence"": 0.0944}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0896}]",False
Places365_val_00009485.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00009485.jpg,street,street,triceratops,0.77,"[{""rank"": 1, ""label"": ""triceratops"", ""confidence"": 0.77}, {""rank"": 2, ""label"": ""knot"", ""confidence"": 0.0667}, {""rank"": 3, ""label"": ""macaw"", ""confidence"": 0.0218}, {""rank"": 4, ""label"": ""agama"", ""confidence"": 0.0184}, {""rank"": 5, ""label"": ""African grey"", ""confidence"": 0.0136}]",False
